Persona:int,AnoNac:int,Sexo:int
10482101,1960,1
10482102,1974,2
10482103,2006,1
10482104,2010,2
10483001,1950,1
10483002,1956,2
10483003,1987,2
10483004,2004,1
10483005,2010,2
10484101,1928,1
10484102,1923,2
10485101,1946,1
10485102,1949,2
10486101,1945,1
10486102,1943,2
10486103,1964,1
10486104,1968,2
10486105,2009,2
10487001,1991,1
10487002,2000,2
10488101,1958,1
10488102,1985,1
10488103,1989,2
10489101,1948,2
10489102,1916,2
10489103,1967,1
10490101,1961,1
10490102,1962,2
10490103,1987,1
10490104,2000,1
10491101,1956,1
10491102,1930,2
10492101,1971,2
10492102,2007,2
10493101,1936,2
10493102,1971,1
10493103,2000,1
10494301,1943,2
10494302,1936,1
10495101,1947,1
10495102,1963,2
10495103,1992,1
10495104,1992,1
10496101,1966,2
10496102,1973,1
10496103,1999,1
10496104,1942,2
10497101,1966,1
10497102,1974,2
10498201,1947,2
10498202,1995,2
10499101,1962,2
10499102,1992,2
10499103,1991,1
10499104,2009,2
10500101,1976,1
10500102,1986,2
10500103,2007,2
10500104,2007,2
10500105,1995,2
10501101,1950,1
10501102,1968,2
10501103,1992,2
10502101,1981,1
10502102,1985,2
10502103,2005,1
10502104,1957,2
10502201,1977,2
10502202,1970,1
10502203,2000,1
10502204,1996,2
10502205,2011,1
10504101,1950,1
10504102,1980,2
10504103,1990,2
10504104,1980,2
10505101,1975,2
10505102,1972,2
10506101,1971,1
10506102,1972,2
10506103,1994,1
10507101,1966,1
10507102,1915,1
10508201,1945,2
10508202,1981,1
10509301,1948,1
10509302,1982,1
10510101,1985,1
10510102,1989,2
10510103,2011,1
10510104,2004,1
10511101,1954,2
10511102,1987,2
10511103,1988,1
10511104,2004,1
10511105,2011,1
10512101,1963,2
10512102,1967,1
10512103,1993,2
10512104,1995,1
10512105,2010,2
10513101,1993,2
10513102,1992,1
10513103,2011,2
10514101,1974,1
10514102,1978,2
10514103,2010,1
10514104,2012,1
10515101,1980,1
10515102,1980,2
10515103,2007,1
10515104,2011,1
10516101,1972,2
10516102,1968,1
10516103,1991,2
10516104,2010,1
10517101,1947,1
10517102,1945,2
10517103,1984,1
10517104,1975,2
10518101,1967,1
10518102,1960,2
10518103,1990,1
10519101,1981,1
10519102,1980,2
10519103,2000,1
10520101,1946,2
10520102,1921,2
10521101,1973,2
10521102,1994,1
10521103,1997,1
10521104,2003,2
10522101,1979,1
10522102,1978,2
10522103,2012,1
10523101,1981,2
10524101,1950,1
10525101,1954,2
10525102,1983,2
10525103,1975,1
10525104,2006,1
10526001,1942,2
10526002,1937,1
10526003,1969,1
10526004,1975,2
10527001,1935,2
10527002,1970,2
10527003,1990,2
10527004,1972,1
10527005,1997,1
10528001,1954,1
10528002,1950,2
10528003,1997,2
10529001,1946,1
10529002,1929,2
10530001,1937,1
10531101,1956,2
10531102,1979,2
10532101,1990,1
10532102,1991,2
10532103,2009,1
10533001,1961,1
10533002,1958,2
10534101,1967,1
10534102,1967,2
10534103,1995,1
10534104,2006,2
10534105,1992,1
10535101,1969,1
10535102,1941,2
10536001,1963,1
10536002,1969,2
10536003,2001,2
10536004,1985,2
10536005,1969,1
10536006,1955,1
10537101,1960,1
10537102,1962,2
10538101,1959,1
10538102,1962,2
10538103,1986,2
10538104,2007,1
10539101,1967,1
10540101,1970,1
10540102,1965,2
10540103,2001,2
10540104,2001,2
10540105,2007,2
10541001,1994,2
10541002,1987,1
10542101,1937,1
10542102,1937,2
10542103,1965,2
10542104,1990,2
10543101,1957,2
10544101,1968,2
10544102,1967,1
10545001,1945,1
10545002,1953,2
10545003,1979,1
10545004,1986,2
10545005,1979,1
10545006,2005,2
10545007,2010,2
10547001,1991,1
10548101,1950,1
10548102,1958,2
10549101,1965,2
10549102,2000,1
10549103,2006,2
10550001,1930,2
10550002,1962,1
10550003,1987,1
10551101,1958,1
10551102,1958,2
10551103,1980,1
10552101,1970,1
10552102,1969,2
10552103,1994,1
10553101,1946,1
10553102,1978,2
10554101,1976,2
10554102,1934,2
10554103,1997,2
10554104,2000,2
10555101,1965,2
10555102,1996,2
10555103,2006,2
10555104,1962,1
10556101,1948,1
10556102,1950,2
10556103,1978,2
10556104,1976,1
10556105,2009,1
10557001,1940,1
10557002,1942,2
10558101,1963,1
10558102,1971,2
10558103,1993,2
10559101,1962,1
10559102,1965,2
10559103,2001,1
10560001,1948,1
10560002,1951,2
10560003,1993,2
10560004,1974,1
10560005,1999,1
10560006,2000,2
10560007,1971,2
10560008,1999,1
10561101,1976,2
10561102,1974,1
10561103,1996,2
10561104,2004,1
10562101,1953,2
10562102,1956,1
10562103,1988,1
10562104,1987,2
10562105,2008,2
10563101,1960,2
10563102,1979,2
10563103,1970,1
10564101,1964,1
10564102,1953,2
10564103,1970,1
10564104,1985,1
10565101,1962,1
10566101,1979,1
10566102,1985,2
10566103,2004,1
10566104,2009,1
10567001,1949,1
10568001,1952,1
10568002,1953,2
10568003,1985,1
10569101,1936,2
10569102,1929,1
10570201,1953,2
10570202,1958,1
10571101,1941,2
10571102,1981,1
10572201,1947,1
10572202,1947,2
10573101,1982,1
10573102,1975,2
10573103,2007,2
10574001,1969,1
10574002,1962,2
10574003,1994,1
10575101,1945,2
10576201,1981,2
10576202,2002,2
10576203,2005,2
10577101,1963,1
10577102,1958,2
10577103,1935,2
10577104,1996,1
10578101,1947,1
10578102,1957,2
10578103,1984,1
10578104,1985,1
10578105,1988,2
10578106,1989,2
10578107,1992,2
10578108,2008,1
10579101,1945,1
10579102,1955,2
10579103,1973,2
10580001,1952,2
10580002,1942,1
10580003,1993,1
10581101,1933,2
10581102,1970,2
10581103,1972,1
10581104,1988,2
10581105,1996,1
10581106,2009,2
10582101,1930,1
10582102,1952,2
10582103,1953,1
10582104,1993,2
10583101,1956,2
10583102,1976,1
10584301,1962,2
10584302,1994,1
10585201,1944,1
10586101,1971,1
10586102,1971,2
10586103,1980,1
10587101,1956,1
10587102,1958,2
10587103,1986,2
10588101,1959,2
10589001,1977,2
10590101,1960,1
10590102,1962,2
10590103,2005,1
10591101,1968,1
10591102,1969,2
10591103,1928,1
10591104,1996,1
10591105,1993,1
10592101,1986,1
10592102,1986,2
10592103,2010,2
10592104,2012,1
10593101,1946,1
10593102,1946,2
10594101,1962,2
10594102,1993,1
10594103,1994,2
10595101,1949,1
10595102,1951,2
10595103,2001,2
10596001,1966,1
10596002,1970,2
10596003,1992,1
10596004,1990,1
10597101,1933,2
10597102,1969,2
10597103,1988,2
10597104,1988,1
10597105,2007,2
10598101,1928,2
10599101,1957,1
10599102,1958,2
10599103,1975,1
10599104,1976,1
10600101,1970,2
10600102,1994,2
10600103,1998,2
10601101,1982,2
10601102,1977,1
10601103,2005,1
10601104,1980,2
10602101,1928,2
10602102,1967,2
10602103,1964,1
10603101,1968,2
10603102,2010,2
10603103,1991,1
10603104,1985,2
10603105,1947,1
10604101,1981,1
10604102,1982,2
10604103,1997,2
10604104,2007,1
10605101,1949,1
10605102,1949,2
10605103,1982,2
10605104,1984,1
10605105,1961,1
10605106,2009,1
10606101,1938,1
10606102,1943,2
10607101,1964,2
10607102,1962,1
10608101,1924,1
10609101,1954,1
10609102,1958,2
10609103,1991,1
10610101,1951,1
10610102,1950,2
10611101,1953,1
10611102,1955,2
10611103,1974,2
10611104,2008,1
10611105,1986,1
10611106,1986,2
10611107,2009,2
10612101,1962,2
10612102,1928,2
10613101,1947,1
10613102,1950,2
10613103,1972,2
10614101,1955,1
10614102,1976,2
10615301,1983,1
10616101,1940,2
10616102,1966,1
10617101,1956,1
10617102,1969,2
10618001,1951,1
10618002,1955,2
10618003,1982,2
10618004,1985,1
10619101,1945,1
10619102,1976,1
10619103,1966,1
10620301,1957,1
10620302,1959,2
10621101,1963,2
10621102,1936,2
10621103,1930,1
10622301,1964,1
10622302,1969,2
10622303,1989,1
10622304,1990,1
10622305,1993,1
10622306,2002,1
10623101,1949,1
10623102,1947,2
10623103,1979,1
10624101,1958,2
10624102,1967,1
10624103,1961,1
10625101,1966,1
10625102,1964,2
10625103,1996,1
10626101,1972,2
10626102,1992,1
10626103,1995,1
10626104,2002,1
10627101,1955,1
10627102,1998,2
10627103,2002,2
10627104,1981,1
10628101,1936,1
10628102,1928,2
10628103,1974,2
10628104,1972,1
10628105,1996,2
10629101,1969,1
10629102,1972,2
10629103,2001,2
10629104,1991,1
10630101,1935,2
10630102,1939,2
10631001,1942,2
10631002,1973,1
10632201,1951,1
10632202,1957,2
10633101,1943,2
10633102,1971,2
10633103,1995,2
10633104,1969,1
10634101,1969,2
10634102,1992,1
10634103,2003,2
10634104,2005,2
10635101,1945,2
10635102,1938,1
10636101,1936,2
10636102,1962,1
10636103,1966,1
10637101,1944,1
10637102,1945,2
10637103,1972,1
10637104,1977,1
10637105,1975,1
10637106,2005,1
10638001,1947,1
10638002,1947,2
10639101,1966,1
10639102,1959,2
10639103,1988,1
10640101,1939,2
10640102,1936,1
10641101,1958,1
10641102,1954,2
10641103,1989,1
10642101,1972,2
10642102,1970,1
10642103,1993,1
10642104,2000,2
10643001,1963,1
10643002,1969,2
10643003,1993,1
10643004,1994,2
10643005,1995,1
10644101,1950,1
10644102,1988,1
10644103,1995,1
10645101,1974,1
10645102,1974,2
10645103,1993,2
10645104,2010,2
10646001,1964,1
10646002,1934,2
10646003,1977,2
10646004,1995,2
10646005,1996,2
10646006,1998,2
10646007,2001,1
10647001,1940,1
10647002,1943,2
10647003,1973,2
10647004,2001,2
10647005,2008,2
10647006,2012,1
10648101,1977,1
10648102,1970,2
10648103,1945,1
10648104,1990,2
10649101,1949,2
10649102,1972,1
10649103,1993,2
10650101,1934,2
10650102,1977,2
10650103,2010,1
10651101,1986,1
10651102,1982,2
10651103,2002,2
10651104,2009,2
10651105,2012,2
10652101,1966,1
10652102,1960,2
10652103,1997,1
10652104,1999,2
10652105,2000,2
10653101,1940,1
10654101,1973,1
10654102,1962,2
10654103,1984,2
10654104,1980,1
10654105,2009,1
10655201,1963,2
10655202,1975,1
10655203,1994,1
10655204,2000,2
10656101,1945,1
10656102,1957,2
10657101,1953,2
10658101,1972,1
10658102,1988,2
10658103,2004,1
10659001,1935,1
10660101,1948,1
10660102,1950,2
10660103,1986,1
10660104,1984,2
10660105,2008,1
10661001,1949,1
10661002,1978,2
10661003,1975,1
10661004,2005,2
10662101,1934,2
10663101,1938,2
10663102,1939,1
10663103,1962,2
10664001,1957,2
10664002,1997,2
10665101,1950,1
10665102,1970,2
10665103,1989,2
10665104,2002,2
10665105,2008,1
10666101,1946,1
10666102,1937,2
10667101,1919,2
10667102,1941,2
10667103,1945,2
10667104,1943,2
10669101,1972,1
10669102,1972,2
10669103,1994,1
10669104,1998,1
10670101,1948,1
10670102,1946,2
10670103,1999,2
10671101,1952,2
10672101,1963,1
10672102,1971,2
10672103,2008,2
10672104,1994,2
10673101,1932,1
10673102,1955,2
10673103,1990,1
10673104,1992,2
10673105,2012,2
10674101,1964,1
10675101,1958,1
10675102,1962,2
10675103,2000,1
10675104,1929,2
10676101,1970,1
10676102,1971,2
10676103,1991,2
10676104,1993,1
10676105,1995,1
10676106,2005,2
10676107,2009,2
10677101,1940,2
10677102,1970,1
10678001,1951,1
10678002,1956,2
10678003,1984,2
10678004,1995,1
10678005,2002,2
10678006,2005,1
10679101,1945,2
10679102,1976,2
10680101,1944,1
10680102,1978,2
10680103,1974,2
10680104,1998,2
10680105,2002,1
10681101,1948,1
10681102,1944,2
10681103,1981,2
10682101,1964,2
10682102,1961,1
10682103,1983,2
10682104,1987,1
10683201,1932,1
10683202,1926,2
10684101,1978,1
10684102,1985,2
10684103,2006,2
10684104,2010,1
10685101,1971,2
10685102,1994,1
10686201,1942,1
10686202,1938,2
10687101,1977,2
10687102,1977,1
10687103,1997,1
10687104,2004,2
10688101,1982,2
10688102,1977,1
10688103,1999,1
10689101,1948,2
10689102,1946,1
10690101,1936,1
10690102,1939,2
10690103,1972,2
10690104,1990,1
10690105,2005,1
10691101,1984,1
10691102,1973,2
10691103,2007,2
10691104,2013,1
10692001,1950,2
10692002,1969,1
10693201,1950,2
10693202,1983,1
10693203,1972,1
10694101,1982,2
10694102,1981,1
10694103,1999,2
10694104,2006,1
10694105,2008,1
10695101,1960,1
10696101,1960,2
10696102,1983,2
10696103,2002,2
10696104,2009,1
10697101,1965,1
10697102,1929,2
10698101,1952,2
10698102,2007,1
10699101,1944,2
10699102,1983,1
10699103,1993,1
10700101,1969,1
10700102,1975,1
10700103,1993,1
10700104,1975,2
10701101,1954,2
10701102,1979,2
10701103,1984,2
10702001,1953,1
10702002,1955,2
10702003,1982,2
10702004,1991,1
10702005,1990,2
10703101,1980,2
10703102,2002,1
10703103,2006,1
10703104,1998,1
10704101,1974,1
10704102,2005,1
10704103,2003,2
10704104,1979,2
10705101,1971,2
10705102,1987,2
10706101,1962,2
10707101,1960,1
10707102,1972,2
10707103,1992,1
10707104,2001,2
10707105,1998,2
10708001,1964,1
10708002,1984,2
10708003,1939,2
10709101,1945,2
10709102,1931,1
10710101,1983,2
10710102,2000,1
10710103,2008,1
10711001,1934,2
10711002,1956,2
10711003,1993,2
10712101,1950,1
10712102,1948,2
10712103,1975,1
10712104,1983,1
10713101,1927,2
10713102,1962,1
10713103,1964,1
10714101,1942,2
10714102,1973,1
10715001,1966,1
10715002,1971,2
10715003,1993,1
10715004,1994,2
10715005,1940,2
10716101,1933,1
10717001,1951,1
10717002,1991,2
10717003,2005,1
10717004,2008,1
10718101,1930,2
10718102,1957,2
10718103,1991,1
10719101,1974,2
10719102,1969,1
10719103,1993,1
10719104,1995,1
10719105,2002,1
10720101,1957,2
10720102,1972,1
10721101,1951,1
10721102,1954,2
10722101,1968,1
10722102,1967,2
10722103,1988,1
10722104,1989,2
10723101,1929,1
10723102,1939,2
10723103,1976,1
10723104,1971,1
10723105,1971,1
10724201,1967,2
10724202,1985,2
10724203,1994,2
10724204,2000,2
10725101,1948,2
10725102,1944,1
10725103,1988,1
10725104,1985,1
10726101,1977,2
10726102,2002,1
10726103,1995,1
10727101,1987,1
10727102,1979,2
10727103,2008,1
10728101,1977,2
10728102,1950,2
10728103,1947,1
10728104,1989,2
10728105,2007,2
10728106,2008,2
10729101,1974,2
10729102,1989,1
10729103,1990,2
10729104,1997,2
10729105,2001,1
10730101,1979,1
10730102,2000,2
10730103,1997,1
10730104,2006,2
10731101,1943,1
10731102,1940,2
10731103,1973,1
10732001,1948,1
10732002,1952,2
10732003,1975,2
10732004,1978,2
10732005,1989,1
10732006,2001,2
10733101,1940,2
10733102,1961,1
10734101,1953,1
10734102,1955,2
10734103,1992,1
10735201,1939,1
10735202,1945,2
10735203,1963,2
10736101,1933,2
10737101,1953,2
10737102,1978,2
10737103,1975,1
10738101,1942,1
10738102,1941,2
10738103,1977,1
10739101,1964,2
10739102,1963,1
10739103,2007,2
10739104,1999,2
10740001,1949,1
10740002,1961,2
10740003,1982,1
10740004,1999,1
10741101,1949,1
10741102,1951,2
10741103,1979,2
10741104,1973,1
10742101,1958,2
10742102,1984,2
10742103,2006,1
10743001,1939,2
10743002,1975,2
10744101,1964,1
10744102,1965,2
10744103,1992,2
10744104,1996,1
10745101,1932,1
10745102,1977,1
10746101,1950,1
10746102,1950,2
10746103,1989,2
10746104,1925,1
10747201,1933,1
10747202,1968,1
10748101,1974,2
10748102,1994,2
10748103,1995,2
10748104,1999,2
10748105,2004,1
10748106,2005,2
10749101,1944,2
10749102,1966,1
10749103,1989,2
10750101,1926,2
10750102,1958,2
10751101,1949,2
10751102,1942,1
10751103,1998,1
10752101,1930,2
10752102,1976,1
10752103,1936,1
10753101,1949,2
10753102,1989,2
10754101,1946,1
10754102,1952,2
10754103,1969,2
10754104,1972,2
10754105,1992,1
10754106,1995,2
10754107,1995,2
10754108,1997,2
10755101,1942,2
10755102,1988,1
10755103,1988,2
10755104,1992,1
10756101,1937,2
10757101,1944,1
10757102,1944,2
10758101,1935,1
10758102,1935,2
10759101,1963,1
10759102,1987,2
10759103,1989,1
10760101,1945,1
10760102,1947,2
10760103,1971,2
10760104,1997,2
10760105,2004,1
10760106,2008,1
10761001,1962,1
10761002,1965,2
10762101,1977,1
10762102,1982,2
10762103,1999,1
10763001,1977,1
10763002,1982,2
10763003,2003,1
10763004,2007,2
10764101,1947,1
10764102,1946,2
10764103,1980,1
10764104,2001,2
10765101,1921,2
10766101,1978,1
10766102,1978,2
10766103,2001,1
10766104,2007,1
10767201,1977,2
10767202,1968,1
10768001,1955,1
10768002,1963,2
10768003,2001,2
10769201,1966,2
10769202,1995,2
10769203,1995,2
10770101,1992,1
10770102,2011,1
10770103,1993,2
10770104,2012,2
10771001,1955,2
10771002,1960,1
10771003,1995,2
10771004,2010,2
10772101,1962,1
10772102,1965,2
10772103,1993,2
10773101,1949,2
10774101,1946,2
10774102,1941,1
10775101,1952,1
10775102,1957,2
10775103,1981,1
10775104,1980,2
10775105,2005,2
10775106,2012,1
10776101,1939,2
10776102,1972,1
10777101,1938,2
10777102,1974,1
10778101,1980,2
10778102,2005,1
10778103,2010,1
10779101,1942,1
10779102,1954,2
10779103,1986,1
10779104,1988,2
10779301,1985,1
10779302,1991,2
10779303,1960,2
10780101,1949,2
10780102,1953,2
10781101,1940,2
10781102,1967,2
10781103,1996,2
10781104,1988,1
10781105,1976,1
10782101,1978,2
10782102,1981,1
10782103,1998,2
10782104,2006,1
10782105,2007,1
10783101,1940,2
10784101,1944,2
10784102,1962,1
10785101,1957,1
10785102,1952,2
10786001,1945,2
10786002,1928,2
10787101,1940,2
10787102,1979,2
10787103,1994,1
10787104,2009,1
10788101,1960,2
10788102,1987,2
10788103,1929,1
10789101,1952,2
10790101,1975,1
10791101,1941,1
10791102,1950,2
10792101,1931,1
10792102,1941,2
10793101,1947,1
10793102,1947,2
10794101,1988,1
10794102,1988,2
10794103,2009,2
10795101,1946,1
10795102,1950,2
10795103,1981,1
10796101,1954,1
10796102,1932,2
10797101,1954,2
10797102,1919,2
10798101,1967,2
10798102,1993,2
10798103,2004,1
10799101,1943,1
10799102,1927,2
10799103,1969,1
10799104,1969,1
10800101,1921,2
10801101,1966,1
10801102,1972,2
10801103,1990,1
10801104,1999,1
10801105,2001,2
10802101,1972,1
10802102,1963,2
10802103,1992,1
10803101,1966,1
10803102,1971,2
10803103,1991,2
10803104,1998,2
10803105,2007,1
10804101,1935,1
10805101,1957,2
10805102,1939,1
10806201,1967,1
10806202,1967,2
10806203,1992,2
10806204,1986,1
10807001,1922,2
10807002,1961,1
10807003,1964,1
10808101,1955,1
10808102,1958,2
10808103,1995,2
10809101,1944,2
10809102,1928,1
10810201,1955,2
10810202,1955,1
10810203,1995,1
10810204,1933,2
10811101,1950,2
10811102,1950,1
10812201,1960,2
10812202,1989,2
10813101,1976,1
10813102,1974,2
10813103,1956,1
10813104,1999,1
10813105,2009,2
10813106,1956,2
10814101,1962,1
10814102,1967,2
10814103,1945,2
10814104,1995,1
10815101,1982,2
10815102,1979,1
10816101,1945,2
10816102,1984,2
10816103,2002,1
10816104,2004,2
10817101,1937,2
10817102,1975,2
10818101,1980,2
10818102,2007,1
10819101,1939,1
10819102,1940,2
10820101,1958,1
10820102,1958,2
10821101,1965,2
10822101,1958,2
10822102,1993,2
10822103,2002,1
10823101,1967,1
10823102,1966,2
10823103,1991,2
10823104,2010,1
10823105,2007,1
10824201,1957,1
10824202,1961,2
10824203,1999,1
10824204,2002,1
10825101,1985,2
10825102,1983,1
10825103,2012,2
10825104,2003,2
10827101,1962,2
10827102,1962,1
10827103,1985,1
10827104,1988,1
10827105,1994,2
10828101,1978,2
10828102,1974,1
10828103,2000,1
10829101,1937,1
10829102,1941,2
10830101,1965,2
10830102,1927,2
10830103,1987,1
10830104,2001,1
10831101,1966,2
10831102,1999,2
10831103,1995,2
10831104,1936,2
10832101,1971,2
10832102,1971,1
10832103,1997,2
10832104,2002,2
10832105,2008,1
10833101,1945,2
10833102,1923,1
10833103,1981,2
10833104,1976,2
10834101,1970,2
10834102,1940,2
10834103,1993,1
10835101,1976,2
10835102,2001,1
10835103,2005,2
10836101,1962,1
10836102,1987,1
10836103,1985,1
10836104,2003,1
10836105,2007,2
10836106,1967,2
10837101,1987,2
10837102,1973,1
10837103,2008,2
10837104,2010,1
10837105,2010,2
10838101,1974,2
10838102,1967,1
10838103,2004,1
10839101,1967,2
10840101,1979,2
10840102,1980,1
10840103,2006,1
10841101,1982,2
10841102,1985,1
10841103,1952,2
10841104,1946,1
10841105,1999,2
10841106,2004,1
10842101,1965,2
10842102,1961,1
10842103,2002,1
10843101,1940,2
10843102,1972,2
10843103,1962,1
10843104,1990,1
10843105,1996,2
10843106,2006,2
10843107,2004,1
10843108,2007,1
10844101,1957,2
10844102,1983,1
10844103,1954,1
10845101,1977,2
10845102,1972,1
10845103,2003,2
10845104,1995,1
10846101,1952,2
10847101,1961,1
10847102,1961,2
10847103,1996,1
10848101,1971,2
10848102,1966,1
10848103,1992,2
10848104,2012,1
10849001,1976,2
10849002,1964,1
10849003,1996,1
10849004,2002,1
10849101,1968,1
10849102,1993,1
10849103,1995,1
10849104,1996,1
10849105,2008,1
10849106,1991,1
10849107,2012,1
10849108,1970,2
10850101,1987,2
10850102,1989,1
10850201,1970,2
10850202,1975,1
10850203,1981,2
10850204,1980,1
10851001,1968,2
10851002,1965,1
10851003,2000,2
10852101,1994,2
10852102,1993,1
10852103,1963,1
10852104,1965,2
10853101,1982,2
10853102,1984,1
10853103,2002,1
10853104,2007,2
10854101,1990,2
10854102,1957,1
10854103,1957,2
10854104,1996,2
10854105,1997,1
10854106,1967,1
10855101,1953,1
10855102,1958,2
10855103,1986,2
10855104,1989,2
10855105,1998,2
10855106,2004,1
10856101,1981,1
10856102,1984,2
10856103,2007,2
10857101,1972,2
10857102,1968,1
10857103,1995,2
10857104,1994,1
10858001,1958,2
10858002,1956,1
10858003,1989,2
10858004,2008,1
10859101,1966,1
10859102,1966,2
10859103,1996,2
10859104,2000,2
10860001,1946,1
10860301,1963,1
10860302,1964,2
10860303,1985,2
10860304,1991,2
10860305,1997,2
10860306,2010,2
10862101,1988,1
10862102,1964,2
10862103,1962,1
10862104,1992,2
10863101,1965,2
10863102,1988,1
10863103,1984,1
10863104,1959,1
10864101,1963,2
10864102,1963,1
10864103,1990,1
10864104,2005,2
10865101,1951,2
10865102,1949,1
10866101,1994,1
10866102,1962,1
10866103,1959,2
10866104,1995,2
10866105,1982,2
10867101,1983,2
10867102,1959,1
10867103,1962,2
10867104,1989,1
10867105,1997,2
10867106,2000,2
10868101,1966,2
