encuentro_id:int,encuentro_version_id:int,encuentro_location_id:int,encuentro_pokemon_id:int,encuentro_min:int,encuentro_max:int
1145,12,52,42,50,50
1146,12,52,67,52,52
1147,12,52,308,52,52
1148,12,52,67,50,50
1149,12,52,308,50,50
1150,12,53,67,51,51
1151,12,53,75,51,51
1152,12,53,308,51,51
1153,12,53,42,51,51
1154,12,53,95,50,50
1155,12,53,208,52,52
1156,12,53,42,52,52
1157,12,53,42,50,50
1158,12,53,67,52,52
1159,12,53,308,52,52
1160,12,53,67,50,50
1161,12,53,308,50,50
1162,12,54,41,4,4
1163,12,54,41,4,4
1164,12,54,74,5,5
1165,12,54,74,5,5
1166,12,54,41,5,5
1167,12,54,41,5,5
1168,12,54,41,6,6
1169,12,54,41,6,6
1170,12,54,41,6,6
1171,12,54,41,6,6
1172,12,54,54,5,5
1173,12,54,54,5,5
1174,12,54,41,20,30
1175,12,54,54,20,30
1176,12,54,42,20,40
1177,12,54,55,20,40
1178,12,54,55,20,40
1179,12,54,129,4,6
1180,12,54,129,3,7
1181,12,54,129,5,10
1182,12,54,129,5,10
1183,12,54,129,5,10
1184,12,54,129,15,20
1185,12,54,339,15,20
1186,12,54,129,10,25
1187,12,54,339,10,25
1188,12,54,339,10,25
1189,12,54,130,30,40
1190,12,54,340,30,40
1191,12,54,130,40,55
1192,12,54,340,20,50
1193,12,54,340,20,50
1194,12,55,74,5,5
1195,12,55,74,5,5
1196,12,55,41,6,6
1197,12,55,41,6,6
1198,12,55,74,6,6
1199,12,55,74,6,6
1200,12,55,74,7,7
1201,12,55,74,7,7
1202,12,55,74,8,8
1203,12,55,74,8,8
1204,12,55,74,4,4
1205,12,55,74,4,4
1206,12,56,41,8,8
1207,12,56,41,8,8
1208,12,56,54,8,8
1209,12,56,74,9,9
1210,12,56,54,9,9
1211,12,56,41,9,9
1212,12,56,54,8,8
1213,12,56,54,10,10
1214,12,56,41,10,10
1215,12,56,41,10,10
1216,12,56,41,10,10
1217,12,56,41,10,10
1218,12,56,41,20,30
1219,12,56,54,20,30
1220,12,56,42,20,40
1221,12,56,55,20,40
1222,12,56,55,20,40
1223,12,56,129,4,6
1224,12,56,129,3,7
1225,12,56,129,5,10
1226,12,56,129,5,10
1227,12,56,129,5,10
1228,12,56,129,15,20
1229,12,56,339,15,20
1230,12,56,129,10,25
1231,12,56,339,10,25
1232,12,56,339,10,25
1233,12,56,130,30,40
1234,12,56,340,30,40
1235,12,56,130,40,55
1236,12,56,340,20,50
1237,12,56,340,20,50
1238,12,57,323,55,55
1239,12,57,112,55,55
1240,12,57,22,54,54
1241,12,57,22,54,54
1242,12,57,354,54,54
1243,12,57,75,54,54
1244,12,57,75,54,54
1245,12,57,42,54,54
1246,12,57,22,55,55
1247,12,57,324,55,55
1248,12,57,110,55,55
1249,12,57,324,55,55
1250,12,57,227,56,56
1251,12,57,75,56,56
1252,12,57,322,22,22
1253,12,57,322,22,22
1254,12,57,322,22,22
1255,12,57,207,22,22
1256,12,57,322,22,22
1257,12,57,240,22,22
1258,12,57,111,22,22
1259,12,57,111,22,22
1260,12,57,111,22,22
1261,12,57,207,22,22
1262,12,57,111,22,22
1263,12,57,240,22,22
1264,12,57,322,24,24
1265,12,57,324,24,24
1266,12,57,111,24,24
1267,12,57,324,24,24
1268,12,58,75,55,55
1269,12,58,219,55,55
1270,12,58,42,54,54
1271,12,58,67,56,56
1272,12,58,219,56,56
1273,12,58,110,56,56
1274,12,58,95,54,54
1275,12,58,323,56,56
1276,12,58,74,25,25
1277,12,58,74,25,25
1278,12,58,74,25,25
1279,12,58,74,25,25
1280,12,58,74,25,25
1281,12,58,240,25,25
1282,12,58,218,25,25
1283,12,58,218,25,25
1284,12,58,218,25,25
1285,12,58,218,25,25
1286,12,58,218,25,25
1287,12,58,240,25,25
1288,12,58,74,27,27
1289,12,58,218,27,27
1290,12,59,75,57,57
1291,12,59,219,57,57
1292,12,59,42,56,56
1293,12,59,67,58,58
1294,12,59,219,58,58
1295,12,59,110,58,58
1296,12,59,95,56,56
1297,12,59,323,58,58
1298,12,59,74,27,27
1299,12,59,74,27,27
1300,12,59,74,27,27
1301,12,59,74,27,27
1302,12,59,74,27,27
1303,12,59,240,27,27
1304,12,59,218,27,27
1305,12,59,218,27,27
1306,12,59,218,27,27
1307,12,59,218,27,27
1308,12,59,218,27,27
1309,12,59,240,27,27
1310,12,59,74,29,29
1311,12,59,218,29,29
1312,12,60,400,53,53
1313,12,60,400,54,54
1314,12,60,397,53,53
1315,12,60,397,53,53
1316,12,60,164,53,53
1317,12,60,397,54,54
1318,12,60,397,54,54
1319,12,60,164,54,54
1320,12,60,55,53,53
1321,12,60,55,54,54
1322,12,60,358,52,52
1323,12,60,358,54,54
1324,12,60,400,52,52
1325,12,60,338,52,52
1326,12,60,337,52,52
1327,12,60,400,52,52
1328,12,60,400,52,52
1329,12,60,400,52,52
1330,12,60,397,52,52
1331,12,60,338,52,52
1332,12,60,337,52,52
1333,12,60,397,52,52
1334,12,60,397,52,52
1335,12,60,397,52,52
1336,12,60,400,52,52
1337,12,60,397,52,52
1338,12,60,55,40,50
1339,12,60,55,40,50
1340,12,60,55,45,55
1341,12,60,55,45,55
1342,12,60,55,45,55
1343,12,60,129,3,6
1344,12,60,129,4,7
1345,12,60,129,5,10
1346,12,60,129,5,10
1347,12,60,129,5,10
1348,12,60,129,15,20
1349,12,60,118,15,20
1350,12,60,129,10,25
1351,12,60,118,10,25
1352,12,60,118,10,25
1353,12,60,130,30,40
1354,12,60,119,30,40
1355,12,60,130,40,55
1356,12,60,119,20,50
1357,12,60,119,20,50
1358,12,61,42,55,55
1359,12,61,437,56,56
1360,12,61,93,55,55
1361,12,61,42,56,56
1362,12,61,93,56,56
1363,12,61,437,55,55
1364,12,61,93,54,54
1365,12,61,93,54,54
1366,12,61,436,54,54
1367,12,61,338,54,54
1368,12,61,337,54,54
1369,12,61,436,54,54
1370,12,61,436,54,54
1371,12,61,436,54,54
1372,12,61,437,56,56
1373,12,61,338,56,56
1374,12,61,337,56,56
1375,12,61,437,56,56
1376,12,61,437,56,56
1377,12,61,437,56,56
1378,12,61,436,54,54
1379,12,61,437,56,56
1380,12,62,42,55,55
1381,12,62,437,56,56
1382,12,62,93,55,55
1383,12,62,42,56,56
1384,12,62,93,56,56
1385,12,62,437,55,55
1386,12,62,93,54,54
1387,12,62,93,54,54
1388,12,62,436,54,54
1389,12,62,338,54,54
1390,12,62,337,54,54
1391,12,62,436,54,54
1392,12,62,436,54,54
1393,12,62,436,54,54
1394,12,62,437,56,56
1395,12,62,338,56,56
1396,12,62,337,56,56
1397,12,62,437,56,56
1398,12,62,437,56,56
1399,12,62,437,56,56
1400,12,62,436,54,54
1401,12,62,437,56,56
1402,12,63,42,55,55
1403,12,63,437,56,56
1404,12,63,93,55,55
1405,12,63,42,56,56
1406,12,63,93,56,56
1407,12,63,437,55,55
1408,12,63,93,54,54
1409,12,63,93,54,54
1410,12,63,436,54,54
1411,12,63,338,54,54
1412,12,63,337,54,54
1413,12,63,436,54,54
1414,12,63,436,54,54
1415,12,63,436,54,54
1416,12,63,437,56,56
1417,12,63,338,56,56
1418,12,63,337,56,56
1419,12,63,437,56,56
1420,12,63,437,56,56
1421,12,63,437,56,56
1422,12,63,436,54,54
1423,12,63,437,56,56
1424,12,64,42,45,45
1425,12,64,437,46,46
1426,12,64,93,45,45
1427,12,64,42,46,46
1428,12,64,93,46,46
1429,12,64,437,45,45
1430,12,64,93,44,44
1431,12,64,93,44,44
1432,12,64,436,44,44
1433,12,64,338,44,44
1434,12,64,337,44,44
1435,12,64,436,44,44
1436,12,64,436,44,44
1437,12,64,436,44,44
1438,12,64,437,46,46
1439,12,64,338,46,46
1440,12,64,337,46,46
1441,12,64,437,46,46
1442,12,64,437,46,46
1443,12,64,437,46,46
1444,12,64,436,44,44
1445,12,64,437,46,46
1556,12,70,42,55,55
1557,12,70,437,56,56
1558,12,70,93,55,55
1559,12,70,42,56,56
1560,12,70,93,56,56
1561,12,70,437,55,55
1562,12,70,93,54,54
1563,12,70,93,54,54
1564,12,70,436,54,54
1565,12,70,338,54,54
1566,12,70,337,54,54
1567,12,70,436,54,54
1568,12,70,436,54,54
1569,12,70,436,54,54
1570,12,70,437,56,56
1571,12,70,338,56,56
1572,12,70,337,56,56
1573,12,70,437,56,56
1574,12,70,437,56,56
1575,12,70,437,56,56
1576,12,70,436,54,54
1577,12,70,437,56,56
1688,12,76,42,65,65
1689,12,76,437,66,66
1690,12,76,93,65,65
1691,12,76,42,66,66
1692,12,76,93,66,66
1693,12,76,437,65,65
1694,12,76,93,64,64
1695,12,76,93,64,64
1696,12,76,436,64,64
1697,12,76,338,64,64
1698,12,76,337,64,64
1699,12,76,436,64,64
1700,12,76,436,64,64
1701,12,76,436,64,64
1702,12,76,437,66,66
1703,12,76,338,66,66
1704,12,76,337,66,66
1705,12,76,437,66,66
1706,12,76,437,66,66
1707,12,76,437,66,66
1708,12,76,436,64,64
1709,12,76,437,66,66
1820,12,82,42,55,55
1821,12,82,437,56,56
1822,12,82,93,55,55
1823,12,82,42,56,56
1824,12,82,93,56,56
1825,12,82,437,55,55
1826,12,82,93,54,54
1827,12,82,93,54,54
1828,12,82,436,54,54
1829,12,82,338,54,54
1830,12,82,337,54,54
1831,12,82,436,54,54
1832,12,82,436,54,54
1833,12,82,436,54,54
1834,12,82,437,56,56
1835,12,82,338,56,56
1836,12,82,337,56,56
1837,12,82,437,56,56
1838,12,82,437,56,56
1839,12,82,437,56,56
1840,12,82,436,54,54
1841,12,82,437,56,56
2370,12,107,42,51,51
2371,12,107,215,51,51
2372,12,107,75,52,52
2373,12,107,42,52,52
2374,12,107,215,52,52
2375,12,107,95,51,51
2376,12,107,215,50,50
2377,12,107,208,52,52
2378,12,107,95,52,52
2379,12,107,42,50,50
2380,12,107,95,50,50
2381,12,107,42,50,50
2382,12,108,42,53,53
2383,12,108,215,53,53
2384,12,108,75,54,54
2385,12,108,42,54,54
2386,12,108,215,54,54
2387,12,108,208,53,53
2388,12,108,215,52,52
2389,12,108,208,54,54
2390,12,108,95,53,53
2391,12,108,42,52,52
2392,12,108,95,52,52
2393,12,108,42,52,52
2394,12,109,42,53,53
2395,12,109,215,53,53
2396,12,109,75,54,54
2397,12,109,42,54,54
2398,12,109,215,54,54
2399,12,109,208,53,53
2400,12,109,215,52,52
2401,12,109,208,54,54
2402,12,109,95,53,53
2403,12,109,42,52,52
2404,12,109,95,52,52
2405,12,109,42,52,52
2406,12,110,42,53,53
2407,12,110,215,53,53
2408,12,110,75,54,54
2409,12,110,42,54,54
2410,12,110,215,54,54
2411,12,110,208,53,53
2412,12,110,215,52,52
2413,12,110,208,54,54
2414,12,110,95,53,53
2415,12,110,42,52,52
2416,12,110,95,52,52
2417,12,110,42,52,52
2418,12,111,42,55,55
2419,12,111,215,55,55
2420,12,111,75,56,56
2421,12,111,42,56,56
2422,12,111,215,56,56
2423,12,111,208,55,55
2424,12,111,215,54,54
2425,12,111,208,56,56
2426,12,111,208,54,54
2427,12,111,42,54,54
2428,12,111,208,54,54
2429,12,111,42,54,54
2430,12,112,42,55,55
2431,12,112,215,55,55
2432,12,112,75,56,56
2433,12,112,42,56,56
2434,12,112,215,56,56
2435,12,112,208,55,55
2436,12,112,215,54,54
2437,12,112,208,56,56
2438,12,112,208,54,54
2439,12,112,42,54,54
2440,12,112,208,54,54
2441,12,112,42,54,54
2442,12,113,436,14,14
2443,12,113,41,14,14
2444,12,113,74,15,15
2445,12,113,41,15,15
2446,12,113,436,15,15
2447,12,113,41,15,15
2448,12,113,436,16,16
2449,12,113,436,14,14
2450,12,113,74,16,16
2451,12,113,74,16,16
2452,12,113,74,16,16
2453,12,113,74,16,16
2454,12,113,74,16,16
2455,12,113,27,16,16
2456,12,113,41,16,16
2457,12,113,41,16,16
2458,12,113,41,16,16
2459,12,113,41,16,16
2460,12,113,41,16,16
2461,12,113,27,16,16
2462,12,113,74,16,16
2463,12,113,41,16,16
2464,12,114,436,15,15
2465,12,114,41,15,15
2466,12,114,74,16,16
2467,12,114,41,16,16
2468,12,114,436,16,16
2469,12,114,443,15,15
2470,12,114,436,15,15
2471,12,114,436,17,17
2472,12,114,443,16,16
2473,12,114,443,16,16
2474,12,114,443,16,16
2475,12,114,443,16,16
2476,12,114,443,16,16
2477,12,114,27,16,16
2478,12,114,41,17,17
2479,12,114,41,17,17
2480,12,114,41,17,17
2481,12,114,41,17,17
2482,12,114,41,17,17
2483,12,114,27,17,17
2484,12,114,443,17,17
2485,12,114,41,17,17
2486,12,115,74,22,22
2487,12,115,74,22,22
2488,12,115,74,22,22
2489,12,115,74,22,22
2490,12,115,74,22,22
2491,12,115,74,22,22
2492,12,115,74,22,22
2493,12,115,74,22,22
2494,12,115,74,22,22
2495,12,115,449,22,22
2496,12,115,74,22,22
2497,12,115,449,23,23
2498,12,116,74,23,23
2499,12,116,74,23,23
2500,12,116,74,23,23
2501,12,116,74,23,23
2502,12,116,74,23,23
2503,12,116,74,23,23
2504,12,116,74,23,23
2505,12,116,449,22,22
2506,12,116,74,23,23
2507,12,116,449,23,23
2508,12,116,74,23,23
2509,12,116,449,24,24
2510,12,117,74,24,24
2511,12,117,74,24,24
2512,12,117,74,24,24
2513,12,117,74,24,24
2514,12,117,74,24,24
2515,12,117,449,22,22
2516,12,117,74,24,24
2517,12,117,449,23,23
2518,12,117,74,24,24
2519,12,117,449,24,24
2520,12,117,74,24,24
2521,12,117,449,25,25
2522,12,118,397,17,17
2523,12,118,315,16,16
2524,12,118,172,16,16
2525,12,118,397,16,16
2526,12,118,402,16,16
2527,12,118,172,16,16
2528,12,118,397,16,16
2529,12,118,402,16,16
2530,12,118,315,17,17
2531,12,118,402,17,17
2532,12,118,25,18,18
2533,12,118,172,16,16
2534,12,118,25,18,18
2535,12,118,172,16,16
2536,12,118,25,18,18
2537,12,118,172,16,16
2538,12,119,72,20,30
2539,12,119,278,20,30
2540,12,119,73,20,40
2541,12,119,279,20,40
2542,12,119,279,20,40
2543,12,119,129,4,6
2544,12,119,129,3,7
2545,12,119,129,5,10
2546,12,119,129,5,10
2547,12,119,129,5,10
2548,12,119,129,15,20
2549,12,119,456,15,20
2550,12,119,129,10,25
2551,12,119,456,10,25
2552,12,119,456,10,25
2553,12,119,130,30,40
2554,12,119,457,30,40
2555,12,119,211,20,40
2556,12,119,457,20,50
2557,12,119,457,20,50
2558,12,120,74,30,30
2559,12,120,75,31,31
2560,12,120,41,30,30
2561,12,120,42,31,31
2562,12,120,74,29,29
2563,12,120,75,32,32
2564,12,120,95,32,32
2565,12,120,95,33,33
2566,12,120,74,31,31
2567,12,120,75,33,33
2568,12,120,74,31,31
2569,12,120,75,33,33
2570,12,121,75,30,30
2571,12,121,75,31,31
2572,12,121,42,30,30
2573,12,121,42,31,31
2574,12,121,75,29,29
2575,12,121,75,32,32
2576,12,121,95,32,32
2577,12,121,95,33,33
2578,12,121,75,31,31
2579,12,121,303,31,31
2580,12,121,302,31,31
2581,12,121,75,31,31
2582,12,121,75,31,31
2583,12,121,75,31,31
2584,12,121,75,33,33
2585,12,121,303,33,33
2586,12,121,302,33,33
2587,12,121,75,33,33
2588,12,121,75,33,33
2589,12,121,75,33,33
2590,12,121,74,31,31
2591,12,121,75,33,33
2592,12,122,75,30,30
2593,12,122,75,31,31
2594,12,122,42,30,30
2595,12,122,42,31,31
2596,12,122,75,29,29
2597,12,122,75,32,32
2598,12,122,95,32,32
2599,12,122,95,33,33
2600,12,122,75,31,31
2601,12,122,303,31,31
2602,12,122,302,31,31
2603,12,122,75,31,31
2604,12,122,75,31,31
2605,12,122,75,31,31
2606,12,122,75,33,33
2607,12,122,303,33,33
2608,12,122,302,33,33
2609,12,122,75,33,33
2610,12,122,75,33,33
2611,12,122,75,33,33
2612,12,122,74,31,31
2613,12,122,75,33,33
2614,12,123,75,30,30
2615,12,123,95,31,31
2616,12,123,42,30,30
2617,12,123,42,31,31
2618,12,123,75,29,29
2619,12,123,75,32,32
2620,12,123,95,32,32
2621,12,123,95,33,33
2622,12,123,75,31,31
2623,12,123,303,31,31
2624,12,123,302,31,31
2625,12,123,75,31,31
2626,12,123,75,31,31
2627,12,123,75,31,31
2628,12,123,75,33,33
2629,12,123,303,33,33
2630,12,123,302,33,33
2631,12,123,75,33,33
2632,12,123,75,33,33
2633,12,123,75,33,33
2634,12,123,74,31,31
2635,12,123,75,33,33
2636,12,124,75,31,31
2637,12,124,95,32,32
2638,12,124,42,31,31
2639,12,124,42,32,32
2640,12,124,75,30,30
2641,12,124,95,33,33
2642,12,124,208,33,33
2643,12,124,208,34,34
2644,12,124,75,32,32
2645,12,124,303,32,32
2646,12,124,302,32,32
2647,12,124,75,32,32
2648,12,124,75,32,32
2649,12,124,75,32,32
2650,12,124,75,34,34
2651,12,124,303,34,34
2652,12,124,302,34,34
2653,12,124,75,34,34
2654,12,124,75,34,34
2655,12,124,75,34,34
2656,12,124,74,32,32
2657,12,124,75,34,34
2658,12,125,75,31,31
2659,12,125,95,32,32
2660,12,125,42,31,31
2661,12,125,42,32,32
2662,12,125,75,30,30
2663,12,125,95,33,33
2664,12,125,208,33,33
2665,12,125,208,34,34
2666,12,125,75,32,32
2667,12,125,303,32,32
2668,12,125,302,32,32
2669,12,125,75,32,32
2670,12,125,75,32,32
2671,12,125,75,32,32
2672,12,125,75,34,34
2673,12,125,303,34,34
2674,12,125,302,34,34
2675,12,125,75,34,34
2676,12,125,75,34,34
2677,12,125,75,34,34
2678,12,125,74,32,32
2679,12,125,75,34,34
2680,12,126,92,12,12
2681,12,126,92,12,12
2682,12,126,92,14,14
2683,12,126,92,14,14
2684,12,126,92,13,13
2685,12,126,92,13,13
2686,12,126,92,13,13
2687,12,126,92,13,13
2688,12,126,92,16,16
2689,12,126,93,16,16
2690,12,126,93,16,16
2691,12,126,93,16,16
2692,12,126,93,16,16
2693,12,126,93,16,16
2694,12,126,92,16,16
2695,12,126,93,16,16
2696,12,126,93,16,16
2697,12,126,93,16,16
2698,12,126,93,16,16
2699,12,126,93,16,16
2700,12,126,92,15,15
2701,12,126,92,15,15
2702,12,127,92,12,12
2703,12,127,92,12,12
2704,12,127,92,14,14
2705,12,127,92,14,14
2706,12,127,92,13,13
2707,12,127,92,13,13
2708,12,127,92,13,13
2709,12,127,92,13,13
2710,12,127,92,16,16
2711,12,127,93,16,16
2712,12,127,93,16,16
2713,12,127,93,16,16
2714,12,127,93,16,16
2715,12,127,93,16,16
2716,12,127,92,16,16
2717,12,127,93,16,16
2718,12,127,93,16,16
2719,12,127,93,16,16
2720,12,127,93,16,16
2721,12,127,93,16,16
2722,12,127,92,15,15
2723,12,127,92,15,15
2724,12,128,92,12,12
2725,12,128,92,12,12
2726,12,128,92,14,14
2727,12,128,92,14,14
2728,12,128,92,13,13
2729,12,128,92,13,13
2730,12,128,92,13,13
2731,12,128,92,13,13
2732,12,128,92,16,16
2733,12,128,93,16,16
2734,12,128,93,16,16
2735,12,128,93,16,16
2736,12,128,93,16,16
2737,12,128,93,16,16
2738,12,128,92,16,16
2739,12,128,93,16,16
2740,12,128,93,16,16
2741,12,128,93,16,16
2742,12,128,93,16,16
2743,12,128,93,16,16
2744,12,128,92,15,15
2745,12,128,92,15,15
2746,12,129,92,12,12
2747,12,129,92,12,12
2748,12,129,92,14,14
2749,12,129,92,14,14
2750,12,129,92,13,13
2751,12,129,92,13,13
2752,12,129,92,13,13
2753,12,129,92,13,13
2754,12,129,92,16,16
2755,12,129,93,16,16
2756,12,129,93,16,16
2757,12,129,93,16,16
2758,12,129,93,16,16
2759,12,129,93,16,16
2760,12,129,92,16,16
2761,12,129,93,16,16
2762,12,129,93,16,16
2763,12,129,93,16,16
2764,12,129,93,16,16
2765,12,129,93,16,16
2766,12,129,92,15,15
2767,12,129,92,15,15
2768,12,130,92,12,12
2769,12,130,92,12,12
2770,12,130,92,14,14
2771,12,130,92,14,14
2772,12,130,92,13,13
2773,12,130,92,13,13
2774,12,130,92,13,13
2775,12,130,92,13,13
2776,12,130,92,16,16
2777,12,130,93,16,16
2778,12,130,93,16,16
2779,12,130,93,16,16
2780,12,130,93,16,16
2781,12,130,93,16,16
2782,12,130,92,16,16
2783,12,130,93,16,16
2784,12,130,93,16,16
2785,12,130,93,16,16
2786,12,130,93,16,16
2787,12,130,93,16,16
2788,12,130,92,15,15
2789,12,130,92,15,15
2790,12,131,92,12,12
2791,12,131,92,12,12
2792,12,131,92,14,14
2793,12,131,92,14,14
2794,12,131,92,13,13
2795,12,131,92,13,13
2796,12,131,92,13,13
2797,12,131,92,13,13
2798,12,131,92,16,16
2799,12,131,93,16,16
2800,12,131,93,16,16
2801,12,131,93,16,16
2802,12,131,93,16,16
2803,12,131,93,16,16
2804,12,131,92,16,16
2805,12,131,93,16,16
2806,12,131,93,16,16
2807,12,131,93,16,16
2808,12,131,93,16,16
2809,12,131,93,16,16
2810,12,131,92,15,15
2811,12,131,92,15,15
2812,12,132,92,12,12
2813,12,132,92,12,12
2814,12,132,92,14,14
2815,12,132,92,14,14
2816,12,132,92,13,13
2817,12,132,92,13,13
2818,12,132,92,13,13
2819,12,132,92,13,13
2820,12,132,92,16,16
2821,12,132,93,16,16
2822,12,132,93,16,16
2823,12,132,93,16,16
2824,12,132,93,16,16
2825,12,132,93,16,16
2826,12,132,92,16,16
2827,12,132,93,16,16
2828,12,132,93,16,16
2829,12,132,93,16,16
2830,12,132,93,16,16
2831,12,132,93,16,16
2832,12,132,92,15,15
2833,12,132,92,15,15
2834,12,133,92,12,12
2835,12,133,92,12,12
2836,12,133,92,14,14
2837,12,133,92,14,14
2838,12,133,92,13,13
2839,12,133,92,13,13
2840,12,133,92,13,13
2841,12,133,92,13,13
2842,12,133,92,16,16
2843,12,133,94,16,16
2844,12,133,94,16,16
2845,12,133,94,16,16
2846,12,133,94,16,16
2847,12,133,94,16,16
2848,12,133,92,16,16
2849,12,133,93,16,16
2850,12,133,93,16,16
2851,12,133,93,16,16
2852,12,133,93,16,16
2853,12,133,93,16,16
2854,12,133,92,15,15
2855,12,133,92,15,15
2856,12,134,92,12,12
2857,12,134,92,12,12
2858,12,134,92,14,14
2859,12,134,92,14,14
2860,12,134,92,13,13
2861,12,134,92,13,13
2862,12,134,92,13,13
2863,12,134,92,13,13
2864,12,134,92,16,16
2865,12,134,93,16,16
2866,12,134,93,16,16
2867,12,134,93,16,16
2868,12,134,93,16,16
2869,12,134,93,16,16
2870,12,134,92,16,16
2871,12,134,93,16,16
2872,12,134,93,16,16
2873,12,134,93,16,16
2874,12,134,93,16,16
2875,12,134,93,16,16
2876,12,134,92,15,15
2877,12,134,92,15,15
2878,12,135,396,2,2
2879,12,135,283,2,2
2880,12,135,399,2,2
2881,12,135,283,2,2
2882,12,135,396,3,3
2883,12,135,396,3,3
2884,12,135,399,3,3
2885,12,135,399,3,3
2886,12,135,396,3,3
2887,12,135,202,3,3
2888,12,135,399,3,3
2889,12,135,202,3,3
2890,12,135,396,4,4
2891,12,135,399,4,4
2892,12,135,396,4,4
2893,12,135,338,4,4
2894,12,135,337,4,4
2895,12,135,400,4,4
2896,12,135,400,4,4
2897,12,135,400,4,4
2898,12,135,399,4,4
2899,12,135,338,4,4
2900,12,135,337,4,4
2901,12,135,397,4,4
2902,12,135,397,4,4
2903,12,135,397,4,4
2904,12,135,396,4,4
2905,12,135,202,4,4
2906,12,135,399,4,4
2907,12,135,202,4,4
2908,12,135,54,20,30
2909,12,135,54,20,40
2910,12,135,55,30,40
2911,12,135,55,30,40
2912,12,135,55,20,40
2913,12,135,129,3,6
2914,12,135,129,4,7
2915,12,135,129,5,10
2916,12,135,129,5,10
2917,12,135,129,5,10
2918,12,135,129,15,20
2919,12,135,118,15,20
2920,12,135,129,10,25
2921,12,135,118,10,25
2922,12,135,118,10,25
2923,12,135,130,30,40
2924,12,135,119,30,40
2925,12,135,130,40,55
2926,12,135,119,20,50
2927,12,135,119,20,50
2928,12,136,396,2,2
2929,12,136,283,2,2
2930,12,136,399,2,2
2931,12,136,283,2,2
2932,12,136,396,3,3
2933,12,136,396,3,3
2934,12,136,399,3,3
2935,12,136,399,3,3
2936,12,136,396,3,3
2937,12,136,202,3,3
2938,12,136,399,3,3
2939,12,136,202,3,3
2940,12,136,396,4,4
2941,12,136,399,4,4
2942,12,136,396,4,4
2943,12,136,338,4,4
2944,12,136,337,4,4
2945,12,136,400,4,4
2946,12,136,400,4,4
2947,12,136,400,4,4
2948,12,136,399,4,4
2949,12,136,338,4,4
2950,12,136,337,4,4
2951,12,136,397,4,4
2952,12,136,397,4,4
2953,12,136,397,4,4
2954,12,136,396,4,4
2955,12,136,202,4,4
2956,12,136,399,4,4
2957,12,136,202,4,4
2958,12,136,54,20,30
2959,12,136,54,20,40
2960,12,136,55,30,40
2961,12,136,55,30,40
2962,12,136,55,20,40
2963,12,136,129,3,6
2964,12,136,129,4,7
2965,12,136,129,5,10
2966,12,136,129,5,10
2967,12,136,129,5,10
2968,12,136,129,15,20
2969,12,136,118,15,20
2970,12,136,129,10,25
2971,12,136,118,10,25
2972,12,136,118,10,25
2973,12,136,130,30,40
2974,12,136,119,30,40
2975,12,136,130,40,55
2976,12,136,119,20,50
2977,12,136,119,20,50
2978,12,137,400,34,34
2979,12,137,108,34,34
2980,12,137,400,36,36
2981,12,137,108,36,36
2982,12,137,397,34,34
2983,12,137,397,34,34
2984,12,137,164,34,34
2985,12,137,397,36,36
2986,12,137,397,36,36
2987,12,137,164,36,36
